url, google maps link, basic info, walking, bicycling, transit,
https://chicago.craigslist.org/sox/apa/d/chicago-3bd-2ba-chatham-apartment/7124558549.html, https://www.google.com/maps/search/41.677915,-87.626236, apartment, 4 hours 47 mins, 1 hour 22 mins, 1 hour 20 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-modern-rehab-coach-house-1-bed/7124557077.html, https://www.google.com/maps/search/41.947032,-87.671455, 1BR  /  1Ba available may 16 cats are OK - purrr house laundry in bldg street parking, 1 hour 59 mins, 40 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/nch/apa/d/glencoe-free-rent-special-great-schools/7124556882.html, https://www.google.com/maps/search/42.163959,-87.772527, 1BR  /  1Ba 571 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg off-street parking, 7 hours 27 mins, 2 hours 13 mins, 1 hour 24 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-quiet-wrigleyville-southport/7124555915.html, https://www.google.com/maps/search/41.943356,-87.660642, 2BR  /  1Ba 850 ft 2 cats are OK - purrr apartment laundry on site no smoking street parking, 1 hour 52 mins, 36 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-safetime-virtual-tours/7124554920.html, https://www.google.com/maps/search/41.900800,-87.652800, 1BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 49 mins, 16 mins, 28 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-stellar-garden-rehab-studio/7124554182.html, https://www.google.com/maps/search/41.952532,-87.670355, 0BR  /  1Ba available jun 1 cats are OK - purrr apartment laundry in bldg, 2 hours 6 mins, 42 mins, 45 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-large-lincoln-square-3-bed/7124553912.html, https://www.google.com/maps/search/41.946400,-87.704200, 3BR  /  1Ba available jun 1 application fee details:  50 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no parking, 2 hours 15 mins, 40 mins, 47 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-br-800ft2-sublet-available-lake/7124550329.html, https://www.google.com/maps/search/41.922900,-87.648300, 1BR  /  1Ba 800 ft 2 available jun 1 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg attached garage wheelchair accessible, 1 hour 17 mins, 24 mins, 34 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-safetime-virtual-tours-new/7124550194.html, https://www.google.com/maps/search/41.885800,-87.618100, 1BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 55 mins, 22 mins, 28 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-safetime-virtual-tours-old-town/7124546747.html, https://www.google.com/maps/search/41.903300,-87.633600, 1BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 1 hour 3 mins, 21 mins, 30 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-3-bedroom-duplex/7124545783.html, https://www.google.com/maps/search/41.950732,-87.667955, 3BR  /  1Ba 1500 ft 2 available jul 6 apartment laundry in bldg no smoking street parking, 2 hours 4 mins, 41 mins, 42 mins,
https://chicago.craigslist.org/nch/apa/d/highland-park-charming-vintage-studio/7124545331.html, https://www.google.com/maps/search/42.184883,-87.801507, 0BR  /  1Ba 595 ft 2 available jun 1 cats are OK - purrr apartment laundry in bldg no smoking off-street parking, 8 hours 8 mins, 2 hours 23 mins, 2 hours 8 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-virtual-tour-edgewater-2br-2ba/7124543557.html, https://www.google.com/maps/search/41.993213,-87.657251, 2BR  /  2Ba available may 15 application fee details:  $80 per applicant. $500 move-in fee, no security deposit. cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 2 hours 58 mins, 53 mins, 54 mins,
https://chicago.craigslist.org/chc/apa/d/glendale-heights-clubhouse-washer-dryer/7124543429.html, https://www.google.com/maps/search/41.920500,-88.079300, 3BR  /  2Ba 1400 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 8 hours 18 mins, 2 hours 33 mins, 1 hour 44 mins,
https://chicago.craigslist.org/nch/apa/d/highland-park-highland-park-elevator/7124543300.html, https://www.google.com/maps/search/42.182706,-87.800880, 1BR  /  1Ba available jun 1 cats are OK - purrr apartment laundry in bldg no smoking wheelchair accessible, 8 hours 5 mins, 2 hours 22 mins, 2 hours 9 mins,
https://chicago.craigslist.org/chc/apa/d/glendale-heights-disposal-range-ceiling/7124542712.html, https://www.google.com/maps/search/41.920500,-88.079300, 2BR  /  2Ba 1100 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 8 hours 18 mins, 2 hours 33 mins, 1 hour 44 mins,
https://chicago.craigslist.org/nch/apa/d/highland-park-vintage-one-bedroom-in/7124542392.html, https://www.google.com/maps/search/42.185040,-87.801075, 1BR  /  1Ba 805 ft 2 available jun 1 cats are OK - purrr apartment laundry in bldg no smoking off-street parking, 8 hours 9 mins, 2 hours 23 mins, 2 hours 8 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-fresh-rehab-wrigleyville-2-bed/7124542377.html, https://www.google.com/maps/search/41.945532,-87.653255, 2BR  /  1Ba available may 16 cats are OK - purrr apartment laundry in bldg, 1 hour 51 mins, 33 mins, 41 mins,
https://chicago.craigslist.org/chc/apa/d/glendale-heights-accepts-electronic/7124542091.html, https://www.google.com/maps/search/41.920500,-88.079300, 1BR  /  1Ba 600 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 8 hours 18 mins, 2 hours 33 mins, 1 hour 44 mins,
https://chicago.craigslist.org/nch/apa/d/highland-park-highland-studio-on-38/7124541415.html, https://www.google.com/maps/search/42.188807,-87.803537, 0BR  /  1Ba available jun 1 cats are OK - purrr apartment laundry in bldg no smoking off-street parking, 8 hours 13 mins, 2 hours 24 mins, 2 hours 13 mins,
https://chicago.craigslist.org/chc/apa/d/glendale-heights-state-of-the-art/7124540982.html, https://www.google.com/maps/search/41.920500,-88.079300, 1BR  /  1Ba 610 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 8 hours 18 mins, 2 hours 33 mins, 1 hour 44 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-safetime-virtual-tours/7124540600.html, https://www.google.com/maps/search/41.892300,-87.637300, 2BR  /  2Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 44 mins, 16 mins, 28 mins,
https://chicago.craigslist.org/nch/apa/d/deerfield-large-deerfield-2-bedroom/7124540545.html, https://www.google.com/maps/search/42.185514,-87.858009, 2BR  /  1Ba 767 ft 2 available jun 1 cats are OK - purrr apartment laundry in bldg no smoking off-street parking, 8 hours 52 mins, 2 hours 41 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/nch/apa/d/deerfield-deerfield-1-bedroom-near-the/7124539627.html, https://www.google.com/maps/search/42.156118,-87.837751, 1BR  /  1Ba 705 ft 2 cats are OK - purrr apartment laundry in bldg off-street parking, 8 hours 5 mins, 2 hours 31 mins, 2 hours 2 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-rehab-3-bed-on-greenview/7124539479.html, https://www.google.com/maps/search/41.945332,-87.666455, 3BR  /  1Ba available may 16 cats are OK - purrr apartment w/d in unit, 1 hour 56 mins, 38 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/nch/apa/d/deerfield-deerfield-2-bedroom-near-the/7124538611.html, https://www.google.com/maps/search/42.156118,-87.837751, 2BR  /  1Ba 745 ft 2 available jun 1 cats are OK - purrr apartment laundry in bldg no smoking off-street parking, 8 hours 5 mins, 2 hours 31 mins, 2 hours 2 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-new-1-bd-1ba-stunning-finishes/7124536727.html, https://www.google.com/maps/search/41.971900,-87.662400, 1BR  /  1Ba 700 ft 2 available may 18 cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking street parking wheelchair accessible, 2 hours 34 mins, 48 mins, 1 hour 0 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-2-bed-central-air-in-unit/7124535951.html, https://www.google.com/maps/search/41.936232,-87.659054, 2BR  /  1Ba available jul 1 cats are OK - purrr apartment w/d in unit, 1 hour 40 mins, 33 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-great-deal-large-3-bed-with-2/7124535756.html, https://www.google.com/maps/search/41.932632,-87.654054, 3BR  /  1Ba 1500 ft 2 available jul 1 application fee details:  50 cats are OK - purrr apartment w/d in unit off-street parking, 1 hour 33 mins, 28 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/nwc/apa/d/vernon-hills-beautiful-apartment-in/7124534836.html, https://www.google.com/maps/search/42.228800,-87.971900, 2BR  /  2Ba 1262 ft 2 available may 15 cats are OK - purrr dogs are OK - wooof apartment laundry on site detached garage, 11 hours 8 mins, 3 hours 16 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-virtual-tour-river-north-1br/7124534732.html, https://www.google.com/maps/search/41.893045,-87.641437, 1BR  /  1Ba available may 15 application fee details:  $50 application fee. condo w/d in unit attached garage, 43 mins, 14 mins, 31 mins,
https://chicago.craigslist.org/nwc/apa/d/buffalo-grove-buffalo-grove-hidden-lake/7124534505.html, https://www.google.com/maps/search/42.171117,-87.962036, 2BR  /  1Ba 1200 ft 2 application fee details:  $40 townhouse w/d in unit no smoking attached garage, 9 hours 46 mins, 2 hours 52 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-newly-renovated-two/7124529890.html, https://www.google.com/maps/search/41.962488,-87.767188, 2BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment street parking, 3 hours 16 mins, 1 hour 3 mins, 59 mins,
https://chicago.craigslist.org/wcl/apa/d/oak-park-gorgeous-one-bedroom-units-oak/7124529326.html, https://www.google.com/maps/search/41.885831,-87.800991, 1BR  /  1Ba available may 15 cats are OK - purrr apartment street parking, 2 hours 56 mins, 54 mins, 1 hour 7 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-virtual-tour-lakeview-4br/7124528660.html, https://www.google.com/maps/search/41.938759,-87.655470, 4BR  /  2Ba available may 15 application fee details:  $50 app fee per applicant. $500 move-in fee, no security deposit cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 1 hour 43 mins, 32 mins, 40 mins,
https://chicago.craigslist.org/wcl/apa/d/oak-park-beautiful-one-two-bedroom/7124528626.html, https://www.google.com/maps/search/41.886547,-87.800078, 2BR  /  1Ba available may 15 apartment, 2 hours 54 mins, 54 mins, 1 hour 7 mins,
https://chicago.craigslist.org/nwc/apa/d/lombard-comfortable-2-br-2-ba-with/7124528491.html, https://www.google.com/maps/search/41.872100,-88.016000, 995 ft 2 available may 22 cats are OK - purrr dogs are OK - wooof apartment w/d in unit, 6 hours 49 mins, 2 hours 4 mins, 1 hour 55 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-safetime-virtual-tours/7124528218.html, https://www.google.com/maps/search/41.871300,-87.627700, 0BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 32 mins, 12 mins, 22 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-stunning-old-town-3-bed-2-bath/7124527795.html, https://www.google.com/maps/search/41.911132,-87.634753, 3BR  /  2Ba application fee details:  50 cats are OK - purrr apartment w/d in unit no parking, 1 hour 13 mins, 24 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-lincoln-square-north-area-2-bd/7124526847.html, https://www.google.com/maps/search/41.982051,-87.690788, 2BR  /  1Ba 1500 ft 2 available may 15 application fee details:  $55 credit, background, work and rental history apartment laundry in bldg street parking, 2 hours 54 mins, 55 mins, 1 hour 6 mins,
https://chicago.craigslist.org/nwc/apa/d/bensenville-june-one-bed-room-apartments/7124526677.html, https://www.google.com/maps/search/41.942835,-87.939593, 1BR  /  1Ba 750 ft 2 available jun 1 application fee details:  65.00 per Adult cats are OK - purrr apartment laundry in bldg off-street parking, 5 hours 57 mins, 1 hour 43 mins, 1 hour 41 mins,
https://chicago.craigslist.org/nch/apa/d/skokie-beautiful-two-bedroom-apartments/7124525202.html, https://www.google.com/maps/search/42.037022,-87.747248, 2BR  /  1Ba available may 15 cats are OK - purrr apartment off-street parking, 4 hours 38 mins, 1 hour 28 mins, 1 hour 23 mins,
https://chicago.craigslist.org/nwc/apa/d/fox-lake-beautiful-two-bedroom-with-500/7124524706.html, https://www.google.com/maps/search/42.393670,-88.177063, 1BR  /  1Ba 807 ft 2 application fee details:  37.00 apartment laundry in bldg off-street parking, 16 hours 27 mins, 5 hours 7 mins, 2 hours 11 mins,
https://chicago.craigslist.org/wcl/apa/d/oak-park-gorgeous-studio-units-oak-park/7124524683.html, https://www.google.com/maps/search/41.885831,-87.800991, 0BR  /  1Ba available jun 1 cats are OK - purrr apartment street parking, 2 hours 56 mins, 54 mins, 1 hour 7 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-newly-renovated-one/7124524185.html, https://www.google.com/maps/search/41.962488,-87.767188, 1BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment street parking, 3 hours 16 mins, 1 hour 3 mins, 59 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-re-letbeautiful-newly-renovated/7124523825.html, https://www.google.com/maps/search/41.962488,-87.767188, 1BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment street parking, 3 hours 16 mins, 1 hour 3 mins, 59 mins,
https://chicago.craigslist.org/chc/apa/d/evanston-beautiful-one-bedroom/7124523388.html, https://www.google.com/maps/search/42.028830,-87.682752, 1BR  /  1Ba available may 15 cats are OK - purrr apartment off-street parking, 3 hours 56 mins, 1 hour 16 mins, 1 hour 14 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-2br-office-top-floor-heatprkg-d/7124523189.html, https://www.google.com/maps/search/41.970020,-87.696090, 2BR  /  1Ba 1500 ft 2 available may 30 application fee details:  $40 cats are OK - purrr apartment w/d in unit detached garage, 2 hours 43 mins, 51 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-work-live-space/7124522971.html, https://www.google.com/maps/search/41.849000,-87.715700, 1BR  /  1Ba 1200 ft 2 
                         friday 2020-05-15 
                     cats are OK - purrr dogs are OK - wooof loft no laundry on site street parking, 1 hour 23 mins, 28 mins, 40 mins,
https://chicago.craigslist.org/wcl/apa/d/beautiful-one-bedroom-units-lotus/7124520866.html, https://www.google.com/maps/search/42.035131,-87.763586, 1BR  /  1Ba available jun 1 cats are OK - purrr apartment off-street parking wheelchair accessible, 4 hours 43 mins, 1 hour 24 mins, 1 hour 33 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-wrigleyville-spacious-3-bedroom/7124520752.html, https://www.google.com/maps/search/41.949593,-87.657703, 3BR  /  1Ba 1300 ft 2 available jun 15 application fee details:  Tenant pays Transunion directly for a credit check cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking street parking, 1 hour 57 mins, 40 mins, 45 mins,
https://chicago.craigslist.org/nwi/apa/d/gary-family-looking-for-3-bedroom-home/7124520559.html, https://www.google.com/maps/search/41.603600,-87.259000, 3BR  /  0Ba house, 11 hours 1 min, 3 hours 2 mins, 1 hour 45 mins,
https://chicago.craigslist.org/nch/apa/d/skokie-beautiful-one-bedroom-apartments/7124520106.html, https://www.google.com/maps/search/42.037022,-87.747248, 1BR  /  1Ba available may 15 cats are OK - purrr apartment off-street parking, 4 hours 38 mins, 1 hour 28 mins, 1 hour 23 mins,
https://chicago.craigslist.org/wcl/apa/d/re-let-beautiful-two-bedroom-units/7124519721.html, https://www.google.com/maps/search/42.035131,-87.763586, 2BR  /  1Ba available jun 7 cats are OK - purrr apartment off-street parking wheelchair accessible, 4 hours 43 mins, 1 hour 24 mins, 1 hour 33 mins,
https://chicago.craigslist.org/sox/apa/d/hickory-hills-one-bedroom-apartments/7124518968.html, https://www.google.com/maps/search/41.718192,-87.831515, 1BR  /  1Ba available may 15 apartment street parking, 5 hours 33 mins, 1 hour 36 mins, 1 hour 59 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-virtual-tour-logan-square-1br/7124518685.html, https://www.google.com/maps/search/41.926632,-87.692655, 1BR  /  1Ba available jul 1 application fee details:  $50 app fee per applicant. $500 move-in fee, no security deposit cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 1 hour 43 mins, 33 mins, 41 mins,
https://chicago.craigslist.org/nwc/apa/d/medinah-spacious-apartments-one-two/7124518263.html, https://www.google.com/maps/search/41.986523,-88.042421, 2BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment, 7 hours 59 mins, 2 hours 42 mins, 1 hour 24 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-four-bedroom-units-dr/7124517784.html, https://www.google.com/maps/search/41.859714,-87.720153, 4BR  /  0Ba available may 15 apartment, 1 hour 20 mins, 28 mins, 41 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-newly-renovated-apartments-80th/7124517360.html, https://www.google.com/maps/search/41.741100,-87.654300, 2BR  /  1Ba available jun 5 apartment street parking, 3 hours 8 mins, 54 mins, 1 hour 10 mins,
https://chicago.craigslist.org/nwc/apa/d/medinah-spacious-apartments-one-two/7124516921.html, https://www.google.com/maps/search/41.986523,-88.042421, 3BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment, 7 hours 59 mins, 2 hours 42 mins, 1 hour 24 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-amazing-newly-renovated-two/7124516573.html, https://www.google.com/maps/search/41.965631,-87.709886, 2BR  /  1Ba available may 15 apartment, 2 hours 45 mins, 51 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/wcl/apa/d/chicago-south-austin-studio-heat-dining/7124516333.html, https://www.google.com/maps/search/41.880388,-87.771757, 0BR  /  1Ba 350 ft 2 available may 15 cats are OK - purrr dogs are OK - wooof apartment laundry on site, 2 hours 21 mins, 43 mins, 53 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-recently-remodeled-studio/7124515675.html, https://www.google.com/maps/search/42.000875,-87.662074, 0BR  /  1Ba available may 15 cats are OK - purrr apartment, 3 hours 12 mins, 1 hour 2 mins, 55 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-amazing-two-three-bedroom/7124515220.html, https://www.google.com/maps/search/41.805717,-87.611543, 2BR  /  1Ba available may 15 apartment no smoking, 2 hours 7 mins, 36 mins, 53 mins,
https://chicago.craigslist.org/sox/apa/d/oak-lawn-beautiful-one-bedroom-apts/7124514830.html, https://www.google.com/maps/search/41.697772,-87.738751, 1BR  /  1Ba available may 15 apartment, 4 hours 50 mins, 1 hour 31 mins, 1 hour 37 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-amazing-two-three-bedroom/7124514489.html, https://www.google.com/maps/search/41.805717,-87.611543, 3BR  /  1Ba available may 15 apartment no smoking, 2 hours 7 mins, 36 mins, 53 mins,
https://chicago.craigslist.org/sox/apa/d/oak-lawn-beautiful-two-bedroom-apts/7124514011.html, https://www.google.com/maps/search/41.697772,-87.738751, 2BR  /  1Ba available may 15 apartment, 4 hours 50 mins, 1 hour 31 mins, 1 hour 37 mins,
https://chicago.craigslist.org/sox/apa/d/riverdale-rent-to-own-this-single/7124513730.html, https://www.google.com/maps/search/41.649600,-87.630100, 3BR  /  1Ba 1384 ft 2 available may 15 cats are OK - purrr dogs are OK - wooof house, 5 hours 33 mins, 1 hour 36 mins, 1 hour 5 mins,
https://chicago.craigslist.org/nch/apa/d/evanston-amazing-two-bedroom-apartments/7124513529.html, https://www.google.com/maps/search/42.039430,-87.684172, 2BR  /  1Ba available jun 1 cats are OK - purrr dogs are OK - wooof apartment, 4 hours 10 mins, 1 hour 19 mins, 1 hour 17 mins,
https://chicago.craigslist.org/nwc/apa/d/des-plaines-pets-allowed-double/7124511178.html, https://www.google.com/maps/search/42.042185,-87.884282, 2BR  /  2Ba 1660 ft 2 available aug 7 cats are OK - purrr dogs are OK - wooof apartment w/d in unit detached garage, 6 hours 0 mins, 1 hour 55 mins, 1 hour 29 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-lincoln-park-avail-1-july-2-ba/7124508477.html, https://www.google.com/maps/search/41.928719,-87.646093, 4BR  /  2Ba 1700 ft 2 available jul 1 apartment laundry on site street parking, 1 hour 27 mins, 27 mins, 39 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-spacious-sunny-apartment-for/7124506993.html, https://www.google.com/maps/search/41.872131,-87.633201, 2BR  /  2Ba 1200 ft 2 cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking attached garage wheelchair accessible, 25 mins, 9 mins, 18 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-cano-properties-studios-1-2/7124506933.html, https://www.google.com/maps/search/41.778769,-87.725036, 1BR  /  1Ba application fee details:  $0 apartment laundry in bldg off-street parking, 2 hours 46 mins, 50 mins, 53 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-3br-in-kenwood-hyde/7124506510.html, https://www.google.com/maps/search/41.819600,-87.612600, 3BR  /  2Ba 1450 ft 2 available aug 1 condo w/d in unit detached garage, 1 hour 47 mins, 32 mins, 48 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-all-glass-corner-1-bedroom/7124506273.html, https://www.google.com/maps/search/41.897310,-87.632596, 1BR  /  1Ba 722 ft 2 available jun 1 EV charging application fee details:  $50 application fee per person broker fee details:  Free! cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking attached garage wheelchair accessible, 56 mins, 19 mins, 30 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-2-bedroom-vintage-apartment-non/7124501786.html, https://www.google.com/maps/search/41.947032,-87.671455, 2BR  /  1Ba 1400 ft 2 available jul 1 apartment laundry in bldg no smoking street parking, 1 hour 59 mins, 40 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-one-bedroom-730-with-eat-in/7124499893.html, https://www.google.com/maps/search/41.743909,-87.658349, 1BR  /  1Ba 600 ft 2 available may 15 cats are OK - purrr dogs are OK - wooof apartment laundry on site, 3 hours 7 mins, 54 mins, 1 hour 19 mins,
https://chicago.craigslist.org/nch/apa/d/chicago-br-3ba-duplex-2-car-garage/7124499749.html, https://www.google.com/maps/search/41.949336,-87.667800, 3BR  /  3Ba 2850 ft 2 available aug 1 apartment w/d in unit detached garage, 2 hours 2 mins, 41 mins, 46 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-huge-wicker-park-3br-rehab-in/7124494526.html, https://www.google.com/maps/search/41.902405,-87.670298, 3BR  /  1Ba 1400 ft 2 available jun 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit off-street parking, 1 hour 3 mins, 21 mins, 28 mins,
https://chicago.craigslist.org/nwc/apa/d/chicago-2-bedroom-apartment-lakeview/7124489185.html, https://www.google.com/maps/search/41.936332,-87.654154, 2BR  /  1Ba 1300 ft 2 apartment w/d in unit no smoking street parking, 1 hour 38 mins, 30 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-two-bedroom-condo/7124485272.html, https://www.google.com/maps/search/41.831005,-87.627346, 2BR  /  1Ba 550 ft 2 available jun 6 application fee details:  $40 condo w/d in unit no smoking off-street parking, 1 hour 19 mins, 22 mins, 35 mins,
https://chicago.craigslist.org/nch/apa/d/chicago-winthrop-towers-rentals/7124481102.html, https://www.google.com/maps/search/41.993753,-87.658656, 1BR  /  1Ba EV charging application fee details:  $40 application fee. cats are OK - purrr apartment laundry in bldg no smoking off-street parking wheelchair accessible, 3 hours 0 mins, 54 mins, 53 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-1125-patterson-4-bed-2-bath/7124480497.html, https://www.google.com/maps/search/41.948383,-87.658071, 4BR  /  2Ba available jun 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking street parking, 1 hour 56 mins, 38 mins, 43 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-chicagos-most-exciting/7124474923.html, https://www.google.com/maps/search/41.866757,-87.624148, 0BR  /  1Ba apartment laundry on site off-street parking, 34 mins, 10 mins, 19 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-3320-kenmore-bedroom-2-bath/7124473973.html, https://www.google.com/maps/search/41.942199,-87.655475, 3BR  /  2Ba 1250 ft 2 cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 1 hour 47 mins, 37 mins, 42 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-brand-new-building-d/7124472846.html, https://www.google.com/maps/search/41.998231,-87.662256, 1BR  /  1Ba available may 15 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 3 hours 8 mins, 1 hour 1 min, 59 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-2-bed-condo-old-town/7124461581.html, https://www.google.com/maps/search/41.914371,-87.634956, 2BR  /  1Ba 1000 ft 2 available jun 1 application fee details:  $200 applicants fee (applied toward first month for approved tenant(s) cats are OK - purrr dogs are OK - wooof apartment w/d in unit off-street parking, 1 hour 18 mins, 26 mins, 41 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-humboldt-park-loft-workspace/7124458499.html, https://www.google.com/maps/search/41.895631,-87.702973, 1250 ft 2, 1 hour 24 mins, 28 mins, 41 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-avondale-roscoe-village-2-bed-2/7124449863.html, https://www.google.com/maps/search/41.939300,-87.693100, 2BR  /  2Ba application fee details:  Application Fee cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 2 hours 0 mins, 36 mins, 47 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-three-large-size-bedrooms-and/7124426081.html, https://www.google.com/maps/search/41.855932,-87.662063, 3BR  /  1Ba 800 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 26 mins, 11 mins, 18 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-amazing-1-br-hi-rise-condo/7124410540.html, https://www.google.com/maps/search/41.918432,-87.638953, 0BR  /  1Ba 1000 ft 2 cats are OK - purrr apartment laundry in bldg detached garage, 1 hour 20 mins, 25 mins, 38 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-sun-filled-1-bedroom-apartment/7124407603.html, https://www.google.com/maps/search/41.957232,-87.664455, 1BR  /  1Ba available jun 1 application fee details:  $125/person application fee, $100 move-in fee cats are OK - purrr apartment laundry in bldg street parking, 2 hours 10 mins, 42 mins, 49 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-3br-2ba-in-west-ridge-no-move/7124406752.html, https://www.google.com/maps/search/42.008600,-87.694700, 3BR  /  2Ba available may 16 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no smoking street parking, 3 hours 32 mins, 1 hour 8 mins, 1 hour 19 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-19th-floor-river-north-1-bed/7124405279.html, https://www.google.com/maps/search/41.892300,-87.637300, 1BR  /  1Ba 764 ft 2 available may 15 EV charging cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking attached garage, 44 mins, 16 mins, 28 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-oakwood-35br-2ba-condo/7124403538.html, https://www.google.com/maps/search/41.819600,-87.612600, 3BR  /  2Ba available may 16 condo w/d in unit no smoking street parking, 1 hour 47 mins, 32 mins, 48 mins,
